time,HR per minute
21:13:22.005,41
21:13:22.695,42
21:13:23.4,42
21:13:24.1,41
21:13:24.785,84
21:13:26.185,40
21:13:26.865,41
21:13:27.56,42
21:13:28.26,42
21:13:28.965,41
21:13:29.66,42
21:13:30.37,42
21:13:31.075,42
21:13:31.78,41
21:13:32.475,42
21:13:33.175,42
21:13:33.885,43
21:13:34.61,42
21:13:35.32,43
21:13:36.045,42
21:13:36.76,42
21:13:37.475,41
21:13:38.165,41
21:13:38.86,41
21:13:39.555,41
21:13:40.245,41
21:13:40.935,40
21:13:41.615,42
21:13:42.32,43
21:13:43.04,43
21:13:43.76,87
21:13:45.22,47
21:13:46.005,44
21:13:46.75,44
21:13:47.49,43
21:13:48.22,42
21:13:48.925,41
21:13:49.62,40
21:13:50.295,39
21:13:50.95,39
21:13:51.6,38
21:13:52.235,38
21:13:52.87,38
21:13:53.51,37
21:13:54.135,37
21:13:54.765,38
21:13:55.4,39
21:13:56.05,39
21:13:56.7,42
21:13:57.4,47
21:13:58.185,48
21:13:58.995,48
21:13:59.805,46
21:14:0.585000000006,46
21:14:1.36,45
21:14:2.12,44
21:14:2.86,42
21:14:3.57000000001,42
21:14:4.28,42
21:14:4.98,41
21:14:5.66499999999,40
21:14:6.34,40
21:14:7.00999999999,41
21:14:7.69500000001,41
21:14:8.38,42
21:14:9.09,41
21:14:9.785,41
21:14:10.48,41
21:14:11.175,41
21:14:11.86,40
21:14:12.53,40
21:14:13.21,40
21:14:13.88,39
21:14:14.545,40
21:14:15.22,41
21:14:15.905,42
21:14:16.605,42
21:14:17.31,42
21:14:18.01,41
21:14:18.695,40
21:14:19.365,39
21:14:20.03,40
21:14:20.7,39
21:14:21.36,39
21:14:22.015,39
21:14:22.675,39
21:14:23.325,39
21:14:23.99,40
21:14:24.665,41
21:14:25.355,41
21:14:26.045,42
21:14:26.745,42
21:14:27.45,43
21:14:28.17,43
21:14:28.89,42
21:14:29.595,42
21:14:30.295,41
21:14:30.99,42
21:14:31.69,42
21:14:32.39,41
21:14:33.075,41
21:14:33.765,42
21:14:34.465,43
21:14:35.19,45
21:14:35.95,46
21:14:36.725,44
21:14:37.47,45
21:14:38.225,45
21:14:38.98,46
21:14:39.75,43
21:14:40.475,43
21:14:41.205,42
21:14:41.92,42
21:14:42.63,42
21:14:43.34,42
21:14:44.045,41
21:14:44.73,42
21:14:45.43,40
21:14:46.11,40
21:14:46.785,41
21:14:47.47,41
21:14:48.16,42
21:14:48.865,41
21:14:49.56,42
21:14:50.26,42
21:14:50.97,43
21:14:51.695,44
21:14:52.435,43
21:14:53.165,43
21:14:53.89,43
21:14:54.61,42
21:14:55.31,41
21:14:56.0,40
21:14:56.67,40
21:14:57.345,39
21:14:58.005,39
21:14:58.67,39
21:14:59.335,39
21:14:59.995,41
21:15:0.690000000002,45
21:15:1.44500000001,48
21:15:2.255,51
21:15:3.12,49
21:15:3.95,49
21:15:4.77,47
21:15:5.56,45
21:15:6.315,43
21:15:7.045,43
21:15:7.77499999999,42
21:15:8.485,41
21:15:9.175,41
21:15:9.86,39
21:15:10.525,40
21:15:11.205,41
21:15:11.89,42
21:15:12.595,42
21:15:13.295,41
21:15:13.99,41
21:15:14.685,42
21:15:15.395,44
21:15:16.135,45
21:15:16.885,45
21:15:17.65,46
21:15:18.43,46
21:15:19.2,45
21:15:19.965,44
21:15:20.71,45
21:15:21.46,43
21:15:22.19,42
21:15:22.905,41
21:15:23.6,41
21:15:24.295,42
21:15:24.995,42
21:15:25.7,41
21:15:26.385,49
21:15:27.21,58
21:15:28.185,57
21:15:29.15,52
21:15:30.025,48
21:15:30.84,48
21:15:31.64,47
21:15:32.425,47
21:15:33.21,45
21:15:33.975,44
21:15:34.71,42
21:15:35.42,42
21:15:36.12,40
21:15:36.8,41
21:15:37.485,40
21:15:38.165,42
21:15:38.865,40
21:15:39.545,42
21:15:40.245,41
21:15:40.93,41
21:15:41.625,42
21:15:42.33,43
21:15:43.055,44
21:15:43.79,45
21:15:44.545,45
21:15:45.305,46
21:15:46.085,46
21:15:46.865,46
21:15:47.645,46
21:15:48.425,44
21:15:49.17,42
21:15:49.875,41
21:15:50.56,41
21:15:51.255,39
21:15:51.91,39
21:15:52.56,39
21:15:53.215,41
21:15:53.91,46
21:15:54.68,51
21:15:55.53,50
21:15:56.37,49
21:15:57.195,51
21:15:58.05,50
21:15:58.89,47
21:15:59.68,48
21:16:0.479999999996,47
21:16:1.27,46
21:16:2.045,45
21:16:2.8,45
21:16:3.55499999999,45
21:16:4.315,45
21:16:5.08,45
21:16:5.83500000001,43
21:16:6.56,44
21:16:7.295,42
21:16:8.00999999999,42
21:16:8.715,41
21:16:9.39999999999,42
21:16:10.105,42
21:16:10.805,42
21:16:11.51,42
21:16:12.225,42
21:16:12.935,44
21:16:13.67,43
21:16:14.4,44
21:16:15.135,43
21:16:15.855,44
21:16:16.6,45
21:16:17.35,44
21:16:18.085,43
21:16:18.815,44
21:16:19.56,43
21:16:20.285,42
21:16:21.0,41
21:16:21.69,41
21:16:22.375,41
21:16:23.06,40
21:16:23.735,39
21:16:24.4,41
21:16:25.095,43
21:16:25.825,45
21:16:26.575,43
21:16:27.305,44
21:16:28.045,42
21:16:28.755,41
21:16:29.45,44
21:16:30.185,41
21:16:30.88,42
21:16:31.58,41
21:16:32.265,42
21:16:32.965,41
21:16:33.65,41
21:16:34.345,41
21:16:35.03,39
21:16:35.695,40
21:16:36.37,39
21:16:37.035,39
21:16:37.685,38
21:16:38.32,38
21:16:38.955,37
21:16:39.585,38
21:16:40.23,38
21:16:40.87,42
21:16:41.58,44
21:16:42.32,46
21:16:43.095,48
21:16:43.895,46
21:16:44.665,47
21:16:45.455,46
21:16:46.23,45
21:16:46.99,44
21:16:47.735,44
21:16:48.47,43
21:16:49.19,42
21:16:49.895,41
21:16:50.59,42
21:16:51.29,42
21:16:51.99,42
21:16:52.695,41
21:16:53.39,42
21:16:54.105,42
21:16:54.81,42
21:16:55.515,41
21:16:56.205,41
21:16:56.9,43
21:16:57.625,42
21:16:58.335,44
21:16:59.07,45
21:16:59.82,43
21:17:0.544999999998,42
21:17:1.255,43
21:17:1.97500000001,42
21:17:2.67999999999,41
21:17:3.36500000001,39
21:17:4.03,39
21:17:4.69500000001,39
21:17:5.35000000001,39
21:17:6.0,39
21:17:6.64999999999,40
21:17:7.33,41
21:17:8.015,42
21:17:8.715,43
21:17:9.44500000001,44
21:17:10.19,48
21:17:11.005,49
21:17:11.835,51
21:17:12.695,50
21:17:13.53,50
21:17:14.375,48
21:17:15.19,49
21:17:16.015,47
21:17:16.81,46
21:17:17.58,44
21:17:18.325,43
21:17:19.045,41
21:17:19.74,42
21:17:20.455,41
21:17:21.14,39
21:17:21.805,41
21:17:22.5,41
21:17:23.195,40
21:17:23.865,40
21:17:24.54,41
21:17:25.225,41
21:17:25.91,39
21:17:26.575,39
21:17:27.24,39
21:17:27.895,40
21:17:28.575,41
21:17:29.265,41
21:17:29.955,40
21:17:30.635,42
21:17:31.345,40
21:17:32.025,41
21:17:32.72,40
21:17:33.395,40
21:17:34.07,41
21:17:34.755,40
21:17:35.425,39
21:17:36.085,40
21:17:36.755,40
21:17:37.43,39
21:17:38.09,38
21:17:38.735,38
21:17:39.38,40
21:17:40.05,39
21:17:40.7,38
21:17:41.345,37
21:17:41.975,39
21:17:42.635,39
21:17:43.285,39
21:17:43.935,38
21:17:44.58,39
21:17:45.235,39
21:17:45.895,38
21:17:46.54,38
21:17:47.18,38
21:17:47.825,39
21:17:48.475,38
21:17:49.115,38
21:17:49.755,38
21:17:50.4,39
21:17:51.055,39
21:17:51.715,39
21:17:52.375,38
21:17:53.02,39
21:17:53.675,39
21:17:54.335,39
21:17:54.99,39
21:17:55.64,39
21:17:56.305,38
21:17:56.95,39
21:17:57.61,40
21:17:58.28,40
21:17:58.96,40
21:17:59.635,40
21:18:0.304999999993,41
21:18:1.0,41
21:18:1.685,41
21:18:2.37,40
21:18:3.045,40
21:18:3.72,40
21:18:4.39999999999,41
21:18:5.09,40
21:18:5.765,41
21:18:6.455,42
21:18:7.155,42
21:18:7.855,41
21:18:8.55,40
21:18:9.23,41
21:18:9.91499999999,40
21:18:10.59,39
21:18:11.255,39
21:18:11.915,39
21:18:12.565,39
21:18:13.22,39
21:18:13.88,39
21:18:14.53,39
21:18:15.18,41
21:18:15.865,41
21:18:16.55,41
21:18:17.235,41
21:18:17.92,41
21:18:18.61,40
21:18:19.29,40
21:18:19.965,38
21:18:20.61,38
21:18:21.255,38
21:18:21.895,37
21:18:22.515,36
21:18:23.13,36
21:18:23.74,37
21:18:24.365,57
21:18:25.315,48
21:18:26.125,45
21:18:26.88,42
21:18:27.585,40
21:18:28.26,39
21:18:28.915,39
21:18:29.575,39
21:18:30.235,40
21:18:30.905,40
21:18:31.58,39
21:18:32.24,40
21:18:32.92,41
21:18:33.605,40
21:18:34.28,40
21:18:34.95,39
21:18:35.61,40
21:18:36.285,40
21:18:36.955,39
21:18:37.62,40
21:18:38.29,40
21:18:38.965,40
21:18:39.64,40
21:18:40.315,39
21:18:40.98,39
21:18:41.63,38
21:18:42.275,38
21:18:42.915,37
21:18:43.545,36
21:18:44.16,36
21:18:44.765,37
21:18:45.385,38
21:18:46.03,39
21:18:46.68,38
21:18:47.325,40
21:18:48.0,41
21:18:48.685,40
21:18:49.365,39
21:18:50.025,40
21:18:50.705,40
21:18:51.375,39
21:18:52.035,39
21:18:52.685,40
21:18:53.36,39
21:18:54.015,38
21:18:54.66,38
21:18:55.305,39
21:18:55.96,39
21:18:56.61,38
21:18:57.245,38
21:18:57.88,39
21:18:58.535,37
21:18:59.165,37
21:18:59.79,36
21:19:0.404999999999,37
21:19:1.02499999999,37
21:19:1.64999999999,36
21:19:2.25999999999,36
21:19:2.86,36
21:19:3.47,36
21:19:4.08,36
21:19:4.69,36
21:19:5.28999999999,36
21:19:5.905,36
21:19:6.515,36
21:19:7.12,35
21:19:7.715,36
21:19:8.315,37
21:19:8.935,36
21:19:9.545,36
21:19:10.155,37
21:19:10.775,36
21:19:11.385,36
21:19:11.99,36
21:19:12.605,37
21:19:13.225,36
21:19:13.84,36
21:19:14.445,36
21:19:15.06,36
21:19:15.665,36
21:19:16.265,36
21:19:16.88,36
21:19:17.495,36
21:19:18.105,39
21:19:18.77,39
21:19:19.435,39
21:19:20.09,39
21:19:20.745,39
21:19:21.405,38
21:19:22.05,37
21:19:22.675,39
21:19:23.33,38
21:19:23.97,38
21:19:24.61,36
21:19:25.225,38
21:19:25.87,37
21:19:26.495,37
21:19:27.115,36
21:19:27.725,36
21:19:28.33,38
21:19:28.965,37
21:19:29.595,39
21:19:30.245,40
21:19:30.925,42
21:19:31.63,43
21:19:32.35,43
21:19:33.07,40
21:19:33.745,42
21:19:34.45,40
21:19:35.125,39
21:19:35.785,38
21:19:36.43,38
21:19:37.07,38
21:19:37.705,37
21:19:38.325,37
21:19:38.945,37
21:19:39.57,36
21:19:40.18,37
21:19:40.8,36
21:19:41.41,39
21:19:42.065,40
21:19:42.735,42
21:19:43.445,42
21:19:44.15,46
21:19:44.92,46
21:19:45.69,44
21:19:46.43,42
21:19:47.14,42
21:19:47.845,42
21:19:48.55,42
21:19:49.26,40
21:19:49.93,41
21:19:50.625,39
21:19:51.29,80
21:19:52.63,39
21:19:53.295,39
21:19:53.955,38
21:19:54.6,38
21:19:55.24,39
21:19:55.895,38
21:19:56.54,36
21:19:57.15,39
21:19:57.8,37
21:19:58.43,37
21:19:59.06,37
21:19:59.685,74
21:20:0.925000000003,39
21:20:1.575,38
21:20:2.215,37
21:20:2.84,39
21:20:3.505,37
21:20:4.13499999999,39
21:20:4.78999999999,40
21:20:5.47,41
21:20:6.16,42
21:20:6.86,42
21:20:7.565,40
21:20:8.235,41
21:20:8.92999999999,43
21:20:9.655,40
21:20:10.33,41
21:20:11.015,41
21:20:11.71,39
21:20:12.37,119
21:20:14.365,41
21:20:15.05,41
21:20:15.735,40
21:20:16.405,40
21:20:17.08,39
21:20:17.745,38
21:20:18.38,37
21:20:19.01,39
21:20:19.665,38
21:20:20.3,40
21:20:20.975,43
21:20:21.695,44
21:20:22.43,45
21:20:23.18,43
21:20:23.905,43
21:20:24.635,42
21:20:25.34,42
21:20:26.04,41
21:20:26.73,42
21:20:27.445,45
21:20:28.21,44
21:20:28.945,44
21:20:29.685,45
21:20:30.435,47
21:20:31.23,47
21:20:32.025,47
21:20:32.815,44
21:20:33.55,43
21:20:34.28,42
21:20:34.985,40
21:20:35.66,41
21:20:36.345,39
21:20:37.01,41
21:20:37.7,45
21:20:38.455,47
21:20:39.245,47
21:20:40.03,44
21:20:40.765,42
21:20:41.48,41
21:20:42.165,42
21:20:42.865,43
21:20:43.595,47
21:20:44.385,47
21:20:45.18,47
21:20:45.965,45
21:20:46.715,46
21:20:47.495,44
21:20:48.23,44
21:20:48.975,42
21:20:49.69,42
21:20:50.405,40
21:20:51.08,42
21:20:51.785,42
21:20:52.495,46
21:20:53.27,47
21:20:54.065,52
21:20:54.935,54
21:20:55.835,55
21:20:56.755,54
21:20:57.67,53
21:20:58.565,48
21:20:59.38,46
21:21:0.154999999999,46
21:21:0.925000000003,45
21:21:1.685,45
21:21:2.44500000001,43
21:21:3.175,45
21:21:3.92999999999,46
21:21:4.705,50
21:21:5.53999999999,48
21:21:6.35000000001,52
21:21:7.22,51
21:21:8.08,49
21:21:8.905,46
21:21:9.685,46
21:21:10.465,47
21:21:11.25,48
21:21:12.065,50
21:21:12.91,48
21:21:13.71,94
21:21:15.28,48
21:21:16.08,48
21:21:16.885,49
21:21:17.705,49
21:21:18.525,48
21:21:19.325,46
21:21:20.105,43
21:21:20.83,44
21:21:21.565,42
21:21:22.275,44
21:21:23.015,42
21:21:23.725,47
21:21:24.51,49
21:21:25.33,50
21:21:26.17,52
21:21:27.045,48
21:21:27.85,47
21:21:28.645,44
21:21:29.39,43
21:21:30.11,45
21:21:30.86,45
21:21:31.61,51
21:21:32.46,51
21:21:33.31,58
21:21:34.28,50
21:21:35.12,49
21:21:35.94,49
21:21:36.77,49
21:21:37.6,52
21:21:38.475,51
21:21:39.335,46
21:21:40.115,45
21:21:40.87,45
21:21:41.625,43
21:21:42.345,43
21:21:43.065,46
21:21:43.845,48
21:21:44.645,49
21:21:45.475,50
21:21:46.31,48
21:21:47.125,47
21:21:47.915,46
21:21:48.685,44
21:21:49.42,47
21:21:50.205,46
21:21:50.975,48
21:21:51.79,51
21:21:52.64,49
21:21:53.465,51
21:21:54.33,52
21:21:55.21,50
21:21:56.05,53
21:21:56.935,48
21:21:57.75,50
21:21:58.59,49
21:21:59.41,49
21:22:0.235000000001,46
21:22:1.015,49
21:22:1.845,47
21:22:2.64,49
21:22:3.46000000001,50
21:22:4.3,45
21:22:5.06,47
21:22:5.855,47
21:22:6.64999999999,48
21:22:7.45,45
21:22:8.205,45
21:22:8.97,44
21:22:9.715,46
21:22:10.485,48
21:22:11.29,47
21:22:12.075,50
21:22:12.91,52
21:22:13.78,53
21:22:14.665,51
21:22:15.515,48
21:22:16.315,48
21:22:17.115,48
21:22:17.93,46
21:22:18.705,46
21:22:19.48,45
21:22:20.245,44
21:22:20.98,42
21:22:21.68,47
21:22:22.47,45
21:22:23.23,44
21:22:23.975,43
21:22:24.705,44
21:22:25.445,45
21:22:26.2,45
21:22:26.955,45
21:22:27.705,46
21:22:28.485,48
21:22:29.295,54
21:22:30.205,53
21:22:31.095,52
21:22:31.965,50
21:22:32.81,48
21:22:33.62,47
21:22:34.415,46
21:22:35.19,44
21:22:35.935,45
21:22:36.7,48
21:22:37.51,50
21:22:38.355,50
21:22:39.19,48
21:22:40.005,45
21:22:40.765,45
21:22:41.525,45
21:22:42.275,42
21:22:42.985,44
21:22:43.72,43
21:22:44.45,46
21:22:45.225,50
21:22:46.06,49
21:22:46.89,48
21:22:47.7,46
21:22:48.47,45
21:22:49.225,45
21:22:49.99,44
21:22:50.725,46
21:22:51.505,44
21:22:52.245,44
21:22:52.98,45
21:22:53.73,44
21:22:54.47,43
21:22:55.19,45
21:22:55.945,47
21:22:56.735,54
21:22:57.645,57
21:22:58.6,58
21:22:59.575,53
21:23:0.470000000001,55
21:23:1.395,53
21:23:2.28,53
21:23:3.16499999999,52
21:23:4.03999999999,48
21:23:4.855,48
21:23:5.66499999999,46
21:23:6.44500000001,45
21:23:7.205,42
21:23:7.92,42
21:23:8.625,42
21:23:9.33,42
21:23:10.03,47
21:23:10.815,49
21:23:11.635,47
21:23:12.42,51
21:23:13.275,53
21:23:14.17,53
21:23:15.055,51
21:23:15.91,48
21:23:16.71,47
21:23:17.5,47
21:23:18.29,47
21:23:19.08,49
21:23:19.905,48
21:23:20.72,45
21:23:21.475,47
21:23:22.265,47
21:23:23.05,50
21:23:23.89,54
21:23:24.79,48
21:23:25.59,48
21:23:26.4,48
21:23:27.215,50
21:23:28.06,51
21:23:28.915,48
21:23:29.72,48
21:23:30.53,45
21:23:31.285,45
21:23:32.035,45
21:23:32.795,47
21:23:33.58,45
21:23:34.34,50
21:23:35.18,50
21:23:36.02,51
21:23:36.88,47
21:23:37.665,45
21:23:38.425,54
21:23:39.335,57
21:23:40.295,55
21:23:41.22,55
21:23:42.14,54
21:23:43.04,52
21:23:43.92,51
21:23:44.775,49
21:23:45.6,47
21:23:46.385,45
21:23:47.15,42
21:23:47.865,42
21:23:48.565,42
21:23:49.275,41
21:23:49.965,40
21:23:50.645,40
21:23:51.315,42
21:23:52.02,53
21:23:52.905,53
21:23:53.8,53
21:23:54.695,53
21:23:55.585,48
21:23:56.4,48
21:23:57.21,45
21:23:57.975,45
21:23:58.725,43
21:23:59.445,43
21:24:0.169999999998,42
21:24:0.880000000005,42
21:24:1.595,43
21:24:2.32000000001,43
21:24:3.03999999999,43
21:24:3.75999999999,43
21:24:4.485,41
21:24:5.17,43
21:24:5.89,41
21:24:6.58,40
21:24:7.25,39
21:24:7.91499999999,40
21:24:8.59,41
21:24:9.285,44
21:24:10.03,50
21:24:10.875,59
21:24:11.87,60
21:24:12.87,58
21:24:13.85,56
21:24:14.785,52
21:24:15.655,48
21:24:16.47,47
21:24:17.26,44
21:24:18.005,44
21:24:18.74,42
21:24:19.455,43
21:24:20.18,43
21:24:20.9,42
21:24:21.605,41
21:24:22.295,42
21:24:23.01,43
21:24:23.74,46
21:24:24.51,47
21:24:25.3,45
21:24:26.06,48
21:24:26.87,48
21:24:27.67,45
21:24:28.425,45
21:24:29.185,45
21:24:29.95,44
21:24:30.685,46
21:24:31.46,48
21:24:32.27,49
21:24:33.1,49
21:24:33.92,48
21:24:34.725,47
21:24:35.515,45
21:24:36.28,42
21:24:36.99,44
21:24:37.735,41
21:24:38.425,41
21:24:39.115,42
21:24:39.82,45
21:24:40.57,48
21:24:41.37,50
21:24:42.205,48
21:24:43.015,45
21:24:43.765,45
21:24:44.515,43
21:24:45.245,42
21:24:45.945,40
21:24:46.625,42
21:24:47.34,41
21:24:48.035,44
21:24:48.77,47
21:24:49.565,48
21:24:50.37,48
21:24:51.185,48
21:24:51.99,48
21:24:52.79,45
21:24:53.555,44
21:24:54.295,43
21:24:55.015,41
21:24:55.705,40
21:24:56.38,41
21:24:57.075,42
21:24:57.775,43
21:24:58.5,46
21:24:59.275,45
21:25:0.0399999999936,44
21:25:0.774999999994,43
21:25:1.505,44
21:25:2.24000000001,41
21:25:2.935,43
21:25:3.66,42
21:25:4.36500000001,42
21:25:5.075,42
21:25:5.785,42
21:25:6.495,44
21:25:7.235,43
21:25:7.96000000001,43
21:25:8.685,42
21:25:9.39,41
21:25:10.085,42
21:25:10.8,41
21:25:11.495,44
21:25:12.23,42
21:25:12.945,42
21:25:13.645,42
21:25:14.35,43
21:25:15.07,45
21:25:15.825,46
21:25:16.6,46
21:25:17.38,46
21:25:18.16,46
21:25:18.935,46
21:25:19.715,47
21:25:20.5,46
21:25:21.27,46
21:25:22.04,45
21:25:22.795,45
21:25:23.55,44
21:25:24.295,45
21:25:25.06,48
21:25:25.87,48
21:25:26.675,47
21:25:27.46,44
21:25:28.195,45
21:25:28.955,43
21:25:29.675,41
21:25:30.37,40
21:25:31.045,40
21:25:31.715,39
21:25:32.38,42
21:25:33.08,43
21:25:33.81,45
21:25:34.57,48
21:25:35.38,51
21:25:36.24,51
21:25:37.105,50
21:25:37.95,48
21:25:38.76,47
21:25:39.545,44
21:25:40.28,46
21:25:41.05,42
21:25:41.765,42
21:25:42.48,48
21:25:43.285,51
21:25:44.15,51
21:25:45.0,51
21:25:45.86,49
21:25:46.685,55
21:25:47.615,57
21:25:48.565,55
21:25:49.495,54
21:25:50.395,51
21:25:51.245,48
21:25:52.06,46
21:25:52.84,47
21:25:53.63,44
21:25:54.37,44
21:25:55.11,42
21:25:55.825,42
21:25:56.535,42
21:25:57.235,42
21:25:57.95,46
21:25:58.72,46
21:25:59.495,46
21:26:0.270000000004,47
21:26:1.06,47
21:26:1.85000000001,47
21:26:2.645,47
21:26:3.42999999999,46
21:26:4.2,45
21:26:4.95,44
21:26:5.69,41
21:26:6.38,43
21:26:7.105,41
21:26:7.795,41
21:26:8.49000000001,42
21:26:9.2,45
21:26:9.955,48
21:26:10.755,51
21:26:11.615,51
21:26:12.475,51
21:26:13.335,53
21:26:14.22,51
21:26:15.07,51
21:26:15.935,48
21:26:16.74,48
21:26:17.545,46
21:26:18.325,47
21:26:19.115,47
21:26:19.9,46
21:26:20.675,44
21:26:21.415,46
21:26:22.19,44
21:26:22.925,44
21:26:23.67,47
21:26:24.455,48
21:26:25.265,48
21:26:26.065,51
21:26:26.915,50
21:26:27.75,51
21:26:28.6,48
21:26:29.415,51
21:26:30.275,49
21:26:31.095,50
21:26:31.93,49
21:26:32.75,48
21:26:33.555,47
21:26:34.35,46
21:26:35.125,44
21:26:35.87,43
21:26:36.59,43
21:26:37.31,42
21:26:38.025,45
21:26:38.775,45
21:26:39.535,47
21:26:40.325,47
21:26:41.12,46
21:26:41.895,46
21:26:42.67,45
21:26:43.42,45
21:26:44.175,45
21:26:44.925,45
21:26:45.68,46
21:26:46.455,46
21:26:47.23,47
21:26:48.015,45
21:26:48.775,47
21:26:49.56,47
21:26:50.355,49
21:26:51.175,49
21:26:52.0,48
21:26:52.81,47
21:26:53.595,48
21:26:54.395,48
21:26:55.2,48
21:26:56.0,47
21:26:56.79,48
21:26:57.595,46
21:26:58.365,44
21:26:59.105,45
21:26:59.865,45
21:27:0.625,45
21:27:1.38499999999,44
21:27:2.13,44
21:27:2.875,44
21:27:3.61,43
21:27:4.33,43
21:27:5.05499999999,42
21:27:5.755,43
21:27:6.48,50
21:27:7.325,47
21:27:8.11,51
21:27:8.97,52
21:27:9.84,54
21:27:10.75,54
21:27:11.655,53
21:27:12.55,50
21:27:13.385,48
21:27:14.19,47
21:27:14.98,44
21:27:15.72,46
21:27:16.495,44
21:27:17.24,45
21:27:18.0,46
21:27:18.78,45
21:27:19.53,44
21:27:20.275,44
21:27:21.015,43
21:27:21.745,45
21:27:22.495,45
21:27:23.255,46
21:27:24.025,49
21:27:24.855,51
21:27:25.705,49
21:27:26.53,47
21:27:27.32,48
21:27:28.135,48
21:27:28.935,47
21:27:29.72,46
21:27:30.49,43
21:27:31.22,44
21:27:31.955,44
21:27:32.7,44
21:27:33.44,45
21:27:34.205,47
21:27:35.0,48
21:27:35.8,48
21:27:36.6,46
21:27:37.375,45
21:27:38.14,44
21:27:38.88,44
21:27:39.625,42
21:27:40.34,44
21:27:41.085,42
21:27:41.785,42
21:27:42.49,42
21:27:43.2,47
21:27:43.985,48
21:27:44.79,49
21:27:45.615,47
21:27:46.405,50
21:27:47.245,50
21:27:48.085,49
21:27:48.905,46
21:27:49.68,47
21:27:50.465,44
21:27:51.21,44
21:27:51.95,45
21:27:52.705,45
21:27:53.46,45
21:27:54.22,44
21:27:54.96,45
21:27:55.715,42
21:27:56.43,43
21:27:57.15,45
21:27:57.9,43
21:27:58.63,42
21:27:59.345,44
21:28:0.0800000000017,46
21:28:0.860000000001,47
21:28:1.645,45
21:28:2.405,46
21:28:3.185,46
21:28:3.96000000001,45
21:28:4.715,44
21:28:5.45,44
21:28:6.19,43
21:28:6.92,43
21:28:7.64999999999,46
21:28:8.42,48
21:28:9.22,49
21:28:10.05,49
21:28:10.88,48
21:28:11.69,45
21:28:12.44,46
21:28:13.22,43
21:28:13.95,44
21:28:14.685,43
21:28:15.405,43
21:28:16.125,45
21:28:16.88,44
21:28:17.615,48
21:28:18.425,56
21:28:19.36,55
21:28:20.285,53
21:28:21.175,48
21:28:21.99,50
21:28:22.825,47
21:28:23.615,46
21:28:24.39,44
21:28:25.135,45
21:28:25.9,45
21:28:26.66,46
21:28:27.435,48
21:28:28.245,46
21:28:29.02,50
21:28:29.865,49
21:28:30.685,50
21:28:31.525,51
21:28:32.38,50
21:28:33.225,49
21:28:34.045,47
21:28:34.835,45
21:28:35.585,46
21:28:36.365,45
21:28:37.12,44
21:28:37.86,44
21:28:38.6,45
21:28:39.365,46
21:28:40.145,46
21:28:40.925,45
21:28:41.69,47
21:28:42.485,46
21:28:43.265,47
21:28:44.05,46
21:28:44.83,46
21:28:45.61,46
21:28:46.385,46
21:28:47.165,45
21:28:47.93,47
21:28:48.725,46
21:28:49.5,46
21:28:50.28,46
21:28:51.06,46
21:28:51.835,45
21:28:52.59,45
21:28:53.345,44
21:28:54.08,42
21:28:54.79,43
21:28:55.52,44
21:28:56.255,45
21:28:57.015,47
21:28:57.81,48
21:28:58.615,48
21:28:59.42,47
21:29:0.210000000006,47
21:29:1.005,46
21:29:1.77499999999,45
21:29:2.52499999999,46
21:29:3.3,46
21:29:4.07000000001,46
21:29:4.84,47
21:29:5.63,49
21:29:6.46000000001,49
21:29:7.28999999999,50
21:29:8.13,48
21:29:8.94500000001,47
21:29:9.73,45
21:29:10.485,47
21:29:11.27,45
21:29:12.035,48
21:29:12.835,49
21:29:13.66,50
21:29:14.495,50
21:29:15.33,49
21:29:16.16,48
21:29:16.97,47
21:29:17.755,45
21:29:18.52,44
21:29:19.26,42
21:29:19.975,43
21:29:20.695,44
21:29:21.43,44
21:29:22.17,48
21:29:22.98,49
21:29:23.805,49
21:29:24.635,51
21:29:25.49,48
21:29:26.295,48
21:29:27.1,46
21:29:27.88,45
21:29:28.63,45
21:29:29.395,46
21:29:30.17,48
21:29:30.975,47
21:29:31.765,49
21:29:32.59,48
21:29:33.405,49
21:29:34.23,48
21:29:35.04,46
21:29:35.82,49
21:29:36.64,49
21:29:37.46,48
21:29:38.26,48
21:29:39.07,48
21:29:39.87,49
21:29:40.69,50
21:29:41.525,49
21:29:42.35,49
21:29:43.17,46
21:29:43.945,47
21:29:44.74,45
21:29:45.5,44
21:29:46.24,44
21:29:46.98,44
21:29:47.725,44
21:29:48.47,44
21:29:49.205,43
21:29:49.925,42
21:29:50.63,41
21:29:51.315,40
21:29:51.99,40
21:29:52.66,40
21:29:53.335,42
21:29:54.045,51
21:29:54.905,51
21:29:55.755,54
21:29:56.66,57
21:29:57.625,56
21:29:58.56,54
21:29:59.46,50
21:30:0.300000000003,49
21:30:1.125,48
21:30:1.94,48
21:30:2.755,49
21:30:3.575,49
21:30:4.39999999999,50
21:30:5.235,51
21:30:6.10000000001,53
21:30:6.985,51
21:30:7.85000000001,50
21:30:8.69,48
21:30:9.5,47
21:30:10.285,45
21:30:11.045,43
21:30:11.775,42
21:30:12.475,43
21:30:13.195,42
21:30:13.895,44
21:30:14.63,50
21:30:15.47,54
21:30:16.38,56
21:30:17.32,55
21:30:18.24,55
21:30:19.17,54
21:30:20.085,54
21:30:20.99,53
21:30:21.875,49
21:30:22.705,48
21:30:23.515,47
21:30:24.305,47
21:30:25.095,45
21:30:25.86,45
21:30:26.61,43
21:30:27.34,43
