time,HR per minute
9:29:53.565,50
9:29:54.4,50
9:29:55.24,51
9:29:56.09,48
9:29:56.9,46
9:29:57.675,47
9:29:58.46,49
9:29:59.285,51
9:30:0.150000000001,51
9:30:1.015,51
9:30:1.87,52
9:30:2.745,52
9:30:3.615,51
9:30:4.475,47
9:30:5.26,44
9:30:5.995,44
9:30:6.73,41
9:30:7.42,41
9:30:8.115,42
9:30:8.825,42
9:30:9.535,42
9:30:10.235,40
9:30:10.915,39
9:30:11.58,40
9:30:12.25,39
9:30:12.915,41
9:30:13.6,44
9:30:14.34,48
9:30:15.155,51
9:30:16.005,49
9:30:16.825,48
9:30:17.635,48
9:30:18.44,48
9:30:19.245,48
9:30:20.05,47
9:30:20.84,48
9:30:21.65,48
9:30:22.455,48
9:30:23.27,49
9:30:24.09,49
9:30:24.915,50
9:30:25.755,51
9:30:26.62,51
9:30:27.475,49
9:30:28.3,50
9:30:29.135,51
9:30:29.99,51
9:30:30.845,50
9:30:31.685,51
9:30:32.545,51
9:30:33.405,50
9:30:34.25,47
9:30:35.035,47
9:30:35.82,45
9:30:36.575,46
9:30:37.355,46
9:30:38.135,48
9:30:38.94,48
9:30:39.755,51
9:30:40.615,48
9:30:41.43,49
9:30:42.255,49
9:30:43.075,49
9:30:43.9,47
9:30:44.695,49
9:30:45.515,48
9:30:46.325,48
9:30:47.135,46
9:30:47.915,46
9:30:48.685,45
9:30:49.44,46
9:30:50.21,46
9:30:50.98,47
9:30:51.77,48
9:30:52.585,52
9:30:53.46,51
9:30:54.315,52
9:30:55.19,51
9:30:56.045,48
9:30:56.86,47
9:30:57.645,47
9:30:58.435,46
9:30:59.21,45
9:30:59.97,44
9:31:0.714999999997,46
9:31:1.495,46
9:31:2.27,44
9:31:3.01,45
9:31:3.77,45
9:31:4.52,47
9:31:5.305,45
9:31:6.06,43
9:31:6.785,41
9:31:7.475,40
9:31:8.15,39
9:31:8.805,38
9:31:9.45,39
9:31:10.105,39
9:31:10.755,41
9:31:11.44,41
9:31:12.135,42
9:31:12.845,42
9:31:13.56,42
9:31:14.26,39
9:31:14.925,39
9:31:15.59,39
9:31:16.24,38
9:31:16.875,37
9:31:17.495,37
9:31:18.115,37
9:31:18.735,36
9:31:19.335,35
9:31:19.925,35
9:31:20.51,36
9:31:21.12,38
9:31:21.755,45
9:31:22.515,48
9:31:23.315,48
9:31:24.125,49
9:31:24.955,48
9:31:25.77,45
9:31:26.535,47
9:31:27.33,47
9:31:28.125,48
9:31:28.94,47
9:31:29.73,45
9:31:30.495,47
9:31:31.285,48
9:31:32.095,51
9:31:32.95,51
9:31:33.8,48
9:31:34.605,47
9:31:35.395,47
9:31:36.18,47
9:31:36.975,46
9:31:37.755,45
9:31:38.51,45
9:31:39.27,48
9:31:40.07,50
9:31:40.91,49
9:31:41.73,50
9:31:42.57,51
9:31:43.43,53
9:31:44.32,54
9:31:45.225,51
9:31:46.09,52
9:31:46.965,51
9:31:47.815,50
9:31:48.65,48
9:31:49.465,47
9:31:50.255,48
9:31:51.07,48
9:31:51.885,50
9:31:52.725,49
9:31:53.555,50
9:31:54.39,51
9:31:55.245,52
9:31:56.12,51
9:31:56.975,49
9:31:57.805,50
9:31:58.65,51
9:31:59.515,52
9:32:0.385000000002,50
9:32:1.22,52
9:32:2.09,53
9:32:2.98,53
9:32:3.87,50
9:32:4.71,51
9:32:5.56,51
9:32:6.425,52
9:32:7.295,49
9:32:8.12,48
9:32:8.93,47
9:32:9.725,47
9:32:10.515,46
9:32:11.29,46
9:32:12.07,47
9:32:12.855,50
9:32:13.7,51
9:32:14.555,52
9:32:15.435,53
9:32:16.325,54
9:32:17.225,51
9:32:18.08,50
9:32:18.92,50
9:32:19.765,51
9:32:20.615,48
9:32:21.43,48
9:32:22.23,47
9:32:23.02,47
9:32:23.81,45
9:32:24.575,47
9:32:25.37,48
9:32:26.175,50
9:32:27.02,49
9:32:27.845,50
9:32:28.685,49
9:32:29.505,48
9:32:30.31,46
9:32:31.08,47
9:32:31.865,46
9:32:32.645,48
9:32:33.46,46
9:32:34.24,48
9:32:35.05,49
9:32:35.87,51
9:32:36.725,49
9:32:37.55,48
9:32:38.355,48
9:32:39.165,49
9:32:39.985,48
9:32:40.785,48
9:32:41.595,50
9:32:42.44,51
9:32:43.305,53
9:32:44.195,50
9:32:45.04,50
9:32:45.875,50
9:32:46.72,51
9:32:47.575,50
9:32:48.41,49
9:32:49.23,50
9:32:50.07,48
9:32:50.88,48
9:32:51.685,47
9:32:52.47,47
9:32:53.255,46
9:32:54.03,46
9:32:54.81,46
9:32:55.585,48
9:32:56.395,48
9:32:57.21,49
9:32:58.035,48
9:32:58.835,49
9:32:59.655,48
9:33:0.470000000001,48
9:33:1.28,47
9:33:2.065,47
9:33:2.86,48
9:33:3.665,49
9:33:4.495,49
9:33:5.315,49
9:33:6.145,49
9:33:6.975,50
9:33:7.82,48
9:33:8.63,48
9:33:9.43,48
9:33:10.245,48
9:33:11.06,47
9:33:11.85,45
9:33:12.615,46
9:33:13.395,47
9:33:14.18,46
9:33:14.95,47
9:33:15.745,45
9:33:16.51,47
9:33:17.295,47
9:33:18.085,46
9:33:18.865,45
9:33:19.615,45
9:33:20.375,44
9:33:21.11,43
9:33:21.84,41
9:33:22.535,41
9:33:23.22,42
9:33:23.93,44
9:33:24.665,45
9:33:25.425,45
9:33:26.185,48
9:33:26.99,48
9:33:27.8,50
9:33:28.635,48
9:33:29.435,48
9:33:30.235,48
9:33:31.05,50
9:33:31.89,48
9:33:32.695,48
9:33:33.505,48
9:33:34.315,49
9:33:35.145,48
9:33:35.95,47
9:33:36.74,48
9:33:37.54,48
9:33:38.35,48
9:33:39.16,47
9:33:39.955,49
9:33:40.775,49
9:33:41.595,47
9:33:42.39,46
9:33:43.165,45
9:33:43.925,43
9:33:44.65,44
9:33:45.39,44
9:33:46.125,45
9:33:46.875,45
9:33:47.625,44
9:33:48.37,43
9:33:49.1,43
9:33:49.83,44
9:33:50.575,45
9:33:51.34,44
9:33:52.08,45
9:33:52.83,45
9:33:53.59,46
9:33:54.365,41
9:33:55.055,40
9:33:55.735,38
9:33:56.37,39
9:33:57.03,39
9:33:57.685,37
9:33:58.315,37
9:33:58.94,37
9:33:59.56,36
9:34:0.175000000003,36
9:34:0.790000000001,36
9:34:1.4,35
9:34:1.995,35
9:34:2.58,35
9:34:3.165,34
9:34:3.745,33
9:34:4.31,34
9:34:4.885,33
9:34:5.45,33
9:34:6.01,33
9:34:6.565,33
9:34:7.115,32
9:34:7.65,32
9:34:8.19,32
9:34:8.73,32
9:34:9.27,32
9:34:9.81,32
9:34:10.345,32
9:34:10.88,32
9:34:11.42,32
9:34:11.96,32
9:34:12.5,32
9:34:13.045,32
9:34:13.585,32
9:34:14.13,66
9:34:15.24,33
9:34:15.795,67
9:34:16.925,33
9:34:17.48,33
9:34:18.035,34
9:34:18.605,34
9:34:19.185,35
9:34:19.775,36
9:34:20.375,35
9:34:20.96,34
9:34:21.54,33
9:34:22.105,32
9:34:22.65,34
9:34:23.225,34
9:34:23.795,34
9:34:24.37,35
9:34:24.96,35
9:34:25.55,35
9:34:26.14,36
9:34:26.755,38
9:34:27.39,38
9:34:28.035,38
9:34:28.67,36
9:34:29.285,35
9:34:29.88,34
9:34:30.46,36
9:34:31.065,35
9:34:31.655,35
9:34:32.25,35
9:34:32.84,36
9:34:33.445,36
9:34:34.045,35
9:34:34.635,35
9:34:35.225,35
9:34:35.81,34
9:34:36.38,34
9:34:36.955,34
9:34:37.525,34
9:34:38.095,33
9:34:38.655,33
9:34:39.21,33
9:34:39.765,35
9:34:40.35,41
9:34:41.035,40
9:34:41.705,40
9:34:42.375,40
9:34:43.045,39
9:34:43.705,38
9:34:44.34,36
9:34:44.955,37
9:34:45.575,36
9:34:46.175,36
9:34:46.78,36
9:34:47.39,37
9:34:48.015,36
9:34:48.63,36
9:34:49.245,37
9:34:49.87,37
9:34:50.495,37
9:34:51.12,37
9:34:51.74,36
9:34:52.345,36
9:34:52.955,36
9:34:53.57,37
9:34:54.19,38
9:34:54.825,37
9:34:55.45,36
9:34:56.06,37
9:34:56.68,38
9:34:57.315,42
9:34:58.025,46
9:34:58.8,45
9:34:59.555,44
9:35:0.290000000001,41
9:35:0.980000000003,39
9:35:1.64,38
9:35:2.28,37
9:35:2.905,37
9:35:3.53,36
9:35:4.14,36
9:35:4.74,36
9:35:5.34,35
9:35:5.93,35
9:35:6.515,38
9:35:7.15,45
9:35:7.91,48
9:35:8.71,50
9:35:9.545,51
9:35:10.395,50
9:35:11.23,44
9:35:11.975,40
9:35:12.655,39
9:35:13.31,38
9:35:13.945,37
9:35:14.575,38
9:35:15.21,37
9:35:15.84,37
9:35:16.465,36
9:35:17.075,36
9:35:17.69,36
9:35:18.3,38
9:35:18.94,41
9:35:19.635,45
9:35:20.39,46
9:35:21.16,45
9:35:21.915,44
9:35:22.65,43
9:35:23.37,41
9:35:24.055,40
9:35:24.735,42
9:35:25.44,45
9:35:26.195,44
9:35:26.935,46
9:35:27.71,47
9:35:28.5,49
9:35:29.32,48
9:35:30.135,46
9:35:30.915,44
9:35:31.655,44
9:35:32.39,43
9:35:33.12,42
9:35:33.83,43
9:35:34.555,46
9:35:35.325,46
9:35:36.095,50
9:35:36.935,50
9:35:37.77,50
9:35:38.615,48
9:35:39.42,50
9:35:40.255,48
9:35:41.055,49
9:35:41.88,46
9:35:42.65,46
9:35:43.42,47
9:35:44.21,47
9:35:45.005,45
9:35:45.765,47
9:35:46.555,45
9:35:47.315,45
9:35:48.08,43
9:35:48.805,41
9:35:49.495,40
9:35:50.17,40
9:35:50.84,43
9:35:51.56,45
9:35:52.325,48
9:35:53.125,48
9:35:53.925,44
9:35:54.67,45
9:35:55.425,44
9:35:56.17,43
9:35:56.9,44
9:35:57.635,41
9:35:58.33,43
9:35:59.06,42
9:35:59.76,43
9:36:0.485000000001,42
9:36:1.19,42
9:36:1.895,41
9:36:2.58,42
9:36:3.29,41
9:36:3.98,40
9:36:4.66,40
9:36:5.33,39
9:36:5.98,37
9:36:6.605,37
9:36:7.225,37
9:36:7.845,37
9:36:8.475,38
9:36:9.11,38
9:36:9.75,39
9:36:10.41,40
9:36:11.085,41
9:36:11.775,42
9:36:12.485,42
9:36:13.2,42
9:36:13.9,40
9:36:14.575,39
9:36:15.24,39
9:36:15.895,39
9:36:16.56,37
9:36:17.19,38
9:36:17.825,39
9:36:18.475,39
9:36:19.13,41
9:36:19.815,39
9:36:20.475,40
9:36:21.145,41
9:36:21.84,42
9:36:22.545,43
9:36:23.275,41
9:36:23.965,41
9:36:24.65,39
9:36:25.31,37
9:36:25.94,37
9:36:26.56,36
9:36:27.175,36
9:36:27.78,36
9:36:28.385,37
9:36:29.01,38
9:36:29.655,39
9:36:30.315,39
9:36:30.975,38
9:36:31.61,38
9:36:32.25,38
9:36:32.885,37
9:36:33.515,38
9:36:34.15,39
9:36:34.805,39
9:36:35.46,39
9:36:36.115,38
9:36:36.75,38
9:36:37.39,38
9:36:38.025,37
9:36:38.645,36
9:36:39.255,37
9:36:39.88,37
9:36:40.505,36
9:36:41.11,37
9:36:41.73,37
9:36:42.35,37
9:36:42.975,36
9:36:43.585,36
9:36:44.2,37
9:36:44.825,37
9:36:45.455,36
9:36:46.07,36
9:36:46.685,36
9:36:47.285,35
9:36:47.88,36
9:36:48.485,35
9:36:49.07,35
9:36:49.655,34
9:36:50.235,35
9:36:50.83,35
9:36:51.425,35
9:36:52.02,35
9:36:52.61,37
9:36:53.24,39
9:36:53.895,40
9:36:54.57,39
9:36:55.225,38
9:36:55.87,39
9:36:56.53,39
9:36:57.18,39
9:36:57.84,37
9:36:58.47,38
9:36:59.105,38
9:36:59.74,38
9:37:0.379999999997,37
9:37:1.01,37
9:37:1.63,36
9:37:2.245,37
9:37:2.875,38
9:37:3.515,38
9:37:4.155,37
9:37:4.785,38
9:37:5.42,39
9:37:6.07,38
9:37:6.715,38
9:37:7.35,39
9:37:8.01,38
9:37:8.655,39
9:37:9.31,37
9:37:9.935,38
9:37:10.575,37
9:37:11.195,37
9:37:11.82,35
9:37:12.415,36
9:37:13.02,36
9:37:13.62,36
9:37:14.225,35
9:37:14.82,35
9:37:15.405,36
9:37:16.01,36
9:37:16.61,37
9:37:17.24,37
9:37:17.86,37
9:37:18.49,37
9:37:19.12,37
9:37:19.745,36
9:37:20.36,36
9:37:20.96,38
9:37:21.595,38
9:37:22.24,41
9:37:22.93,44
9:37:23.665,42
9:37:24.375,41
9:37:25.065,42
9:37:25.775,40
9:37:26.455,39
9:37:27.105,37
9:37:27.725,38
9:37:28.36,38
9:37:29.005,43
9:37:29.73,46
9:37:30.505,47
9:37:31.295,46
9:37:32.075,42
9:37:32.785,41
9:37:33.47,40
9:37:34.14,39
9:37:34.79,40
9:37:35.46,42
9:37:36.175,49
9:37:36.995,47
9:37:37.78,47
9:37:38.575,48
9:37:39.385,47
9:37:40.175,43
9:37:40.9,42
9:37:41.605,41
9:37:42.295,40
9:37:42.97,40
9:37:43.64,39
9:37:44.295,39
9:37:44.95,36
9:37:45.565,39
9:37:46.215,38
9:37:46.85,38
9:37:47.485,37
9:37:48.11,38
9:37:48.75,38
9:37:49.395,39
9:37:50.045,42
9:37:50.745,42
9:37:51.445,45
9:37:52.205,45
9:37:52.965,42
9:37:53.67,44
9:37:54.415,42
9:37:55.13,44
9:37:55.87,43
9:37:56.59,41
9:37:57.275,41
9:37:57.965,40
9:37:58.635,40
9:37:59.31,40
9:37:59.99,39
9:38:0.644999999997,40
9:38:1.315,39
9:38:1.975,39
9:38:2.625,37
9:38:3.245,38
9:38:3.88,38
9:38:4.515,39
9:38:5.17,42
9:38:5.875,42
9:38:6.585,41
9:38:7.27,41
9:38:7.96,43
9:38:8.68,41
9:38:9.375,40
9:38:10.055,43
9:38:10.775,42
9:38:11.485,42
9:38:12.19,41
9:38:12.88,40
9:38:13.555,40
9:38:14.235,41
9:38:14.93,41
9:38:15.62,42
9:38:16.325,40
9:38:17.0,40
9:38:17.67,40
9:38:18.35,40
9:38:19.03,39
9:38:19.69,40
9:38:20.37,42
9:38:21.075,40
9:38:21.755,45
9:38:22.505,42
9:38:23.21,41
9:38:23.905,41
9:38:24.6,41
9:38:25.285,40
9:38:25.965,40
9:38:26.64,39
9:38:27.29,38
9:38:27.935,39
9:38:28.595,39
9:38:29.255,39
9:38:29.905,40
9:38:30.575,40
9:38:31.255,41
9:38:31.945,43
9:38:32.67,43
9:38:33.4,42
9:38:34.105,45
9:38:34.855,44
9:38:35.595,41
9:38:36.29,42
9:38:36.99,42
9:38:37.7,42
9:38:38.405,43
9:38:39.13,45
9:38:39.88,42
9:38:40.595,43
9:38:41.315,43
9:38:42.035,42
9:38:42.75,42
9:38:43.45,41
9:38:44.14,43
9:38:44.86,43
9:38:45.585,43
9:38:46.305,39
9:38:46.97,43
9:38:47.695,42
9:38:48.395,40
9:38:49.075,43
9:38:49.795,43
9:38:50.525,42
9:38:51.24,41
9:38:51.925,41
9:38:52.615,41
9:38:53.305,40
9:38:53.975,39
9:38:54.63,37
9:38:55.26,39
9:38:55.91,36
9:38:56.525,38
9:38:57.17,38
9:38:57.805,40
9:38:58.48,36
9:38:59.09,39
9:38:59.75,39
9:39:0.415000000001,38
9:39:1.055,37
9:39:1.68,37
9:39:2.31,33
9:39:2.86,40
9:39:3.535,36
9:39:4.135,36
9:39:4.74,36
9:39:5.35,35
9:39:5.945,36
9:39:6.545,34
9:39:7.125,36
9:39:7.725,36
9:39:8.335,35
9:39:8.93,35
9:39:9.525,36
9:39:10.135,39
9:39:10.79,41
9:39:11.48,42
9:39:12.19,42
9:39:12.895,45
9:39:13.65,45
9:39:14.415,45
9:39:15.18,43
9:39:15.91,44
9:39:16.65,42
9:39:17.35,42
9:39:18.06,42
9:39:18.77,40
9:39:19.445,44
9:39:20.18,43
9:39:20.905,43
9:39:21.635,48
9:39:22.445,48
9:39:23.255,46
9:39:24.025,48
9:39:24.83,45
9:39:25.585,43
9:39:26.315,40
9:39:26.985,42
9:39:27.685,42
9:39:28.385,40
9:39:29.065,46
9:39:29.84,45
9:39:30.59,43
9:39:31.32,43
9:39:32.045,41
9:39:32.735,41
9:39:33.425,38
9:39:34.07,39
9:39:34.725,38
9:39:35.37,38
9:39:36.01,75
9:39:37.26,38
9:39:37.895,37
9:39:38.52,38
9:39:39.16,38
9:39:39.8,77
9:39:41.085,39
9:39:41.745,37
9:39:42.37,38
9:39:43.005,37
9:39:43.625,40
9:39:44.3,40
9:39:44.97,42
9:39:45.675,40
9:39:46.355,41
9:39:47.04,41
9:39:47.725,38
9:39:48.37,38
9:39:49.005,39
9:39:49.66,39
9:39:50.325,43
9:39:51.05,51
9:39:51.9,52
9:39:52.78,47
9:39:53.565,44
9:39:54.305,44
9:39:55.05,44
9:39:55.785,46
9:39:56.555,45
9:39:57.32,45
9:39:58.075,42
9:39:58.775,41
9:39:59.46,42
9:40:0.165000000001,44
9:40:0.904999999999,45
9:40:1.66,45
9:40:2.41,45
9:40:3.165,42
9:40:3.87,43
9:40:4.6,45
9:40:5.36,47
9:40:6.15,47
9:40:6.94,43
9:40:7.66,42
9:40:8.365,45
9:40:9.115,42
9:40:9.825,40
9:40:10.505,43
9:40:11.235,46
9:40:12.005,49
9:40:12.825,51
9:40:13.685,51
9:40:14.535,50
9:40:15.37,48
9:40:16.18,44
9:40:16.92,44
9:40:17.66,41
9:40:18.355,40
9:40:19.03,42
9:40:19.73,42
9:40:20.44,46
9:40:21.22,50
9:40:22.06,55
9:40:22.99,52
9:40:23.87,53
9:40:24.765,54
9:40:25.68,49
9:40:26.505,48
9:40:27.31,44
9:40:28.045,46
9:40:28.815,49
9:40:29.64,50
9:40:30.485,47
9:40:31.275,42
9:40:31.99,44
9:40:32.735,44
9:40:33.48,45
9:40:34.245,48
9:40:35.05,47
9:40:35.845,48
9:40:36.66,47
9:40:37.455,47
9:40:38.245,45
9:40:39.005,45
9:40:39.76,46
9:40:40.54,48
9:40:41.345,53
9:40:42.23,58
9:40:43.2,53
9:40:44.09,54
9:40:45.0,55
9:40:45.93,52
9:40:46.81,48
9:40:47.625,45
9:40:48.39,46
9:40:49.17,44
9:40:49.905,47
9:40:50.69,46
9:40:51.46,54
9:40:52.375,60
9:40:53.375,53
9:40:54.265,51
9:40:55.12,48
9:40:55.92,48
9:40:56.72,47
9:40:57.51,47
9:40:58.3,48
9:40:59.105,51
9:40:59.955,51
9:41:0.82,51
9:41:1.67,49
9:41:2.495,46
9:41:3.275,45
9:41:4.04,46
9:41:4.81,47
9:41:5.595,49
9:41:6.415,49
9:41:7.235,52
9:41:8.11,55
9:41:9.03,55
9:41:9.95,55
9:41:10.87,48
9:41:11.675,49
9:41:12.5,48
9:41:13.305,51
9:41:14.155,48
9:41:14.97,50
9:41:15.815,49
9:41:16.64,53
9:41:17.525,50
9:41:18.36,53
9:41:19.255,54
9:41:20.165,54
9:41:21.075,49
9:41:21.905,49
9:41:22.725,47
9:41:23.515,50
9:41:24.355,53
9:41:25.245,48
9:41:26.045,49
9:41:26.87,48
9:41:27.68,53
9:41:28.57,56
9:41:29.505,53
9:41:30.395,51
9:41:31.26,51
9:41:32.11,50
9:41:32.955,48
9:41:33.77,51
9:41:34.635,48
9:41:35.445,47
9:41:36.23,47
9:41:37.015,44
9:41:37.75,44
9:41:38.495,46
9:41:39.275,45
9:41:40.04,47
9:41:40.825,47
9:41:41.615,49
9:41:42.435,48
9:41:43.25,47
9:41:44.045,49
9:41:44.865,48
9:41:45.675,53
9:41:46.56,51
9:41:47.415,51
9:41:48.27,51
9:41:49.12,51
9:41:49.98,48
9:41:50.795,48
9:41:51.595,48
9:41:52.41,50
9:41:53.25,52
9:41:54.125,51
9:41:54.98,49
9:41:55.8,50
9:41:56.64,51
9:41:57.49,49
9:41:58.32,47
9:41:59.115,48
9:41:59.925,48
9:42:0.735000000001,51
9:42:1.59,48
9:42:2.39,46
9:42:3.165,43
9:42:3.89,42
9:42:4.59,41
9:42:5.285,42
9:42:5.985,44
9:42:6.72,52
9:42:7.595,53
9:42:8.48,50
9:42:9.325,47
9:42:10.11,48
9:42:10.91,46
9:42:11.685,50
9:42:12.52,50
9:42:13.36,48
9:42:14.17,45
9:42:14.93,47
9:42:15.715,49
9:42:16.54,50
9:42:17.375,51
9:42:18.24,51
9:42:19.1,49
9:42:19.925,49
9:42:20.75,47
9:42:21.54,49
9:42:22.365,50
9:42:23.205,50
9:42:24.04,47
9:42:24.825,46
9:42:25.6,45
9:42:26.355,48
9:42:27.155,49
9:42:27.98,47
9:42:28.77,51
9:42:29.62,48
9:42:30.425,51
9:42:31.285,51
9:42:32.135,48
9:42:32.945,48
9:42:33.755,45
9:42:34.51,43
9:42:35.235,45
9:42:35.985,47
9:42:36.78,48
9:42:37.59,50
9:42:38.425,49
9:42:39.255,49
9:42:40.085,49
9:42:40.915,49
9:42:41.74,46
9:42:42.51,44
9:42:43.245,42
9:42:43.955,47
9:42:44.745,63
9:42:45.81,55
9:42:46.74,54
9:42:47.655,53
9:42:48.545,50
9:42:49.385,50
9:42:50.225,48
9:42:51.035,47
9:42:51.83,45
9:42:52.595,45
9:42:53.36,46
9:42:54.13,45
9:42:54.88,48
9:42:55.68,47
9:42:56.475,49
9:42:57.3,48
9:42:58.11,48
9:42:58.91,46
9:42:59.69,45
9:43:0.455000000002,45
9:43:1.205,45
9:43:1.97,45
9:43:2.735,48
9:43:3.54,49
9:43:4.365,49
9:43:5.185,48
9:43:6.0,48
9:43:6.805,49
9:43:7.635,50
9:43:8.48,50
9:43:9.32,49
9:43:10.14,48
9:43:10.955,47
9:43:11.75,47
9:43:12.535,45
9:43:13.29,46
9:43:14.06,45
9:43:14.825,48
9:43:15.63,46
9:43:16.405,44
9:43:17.15,46
9:43:17.93,46
9:43:18.705,47
9:43:19.5,47
9:43:20.285,49
9:43:21.105,48
9:43:21.915,47
9:43:22.7,47
9:43:23.495,48
9:43:24.305,49
9:43:25.13,48
9:43:25.94,46
9:43:26.715,45
9:43:27.465,44
9:43:28.205,45
9:43:28.965,48
9:43:29.775,51
9:43:30.63,49
9:43:31.46,48
9:43:32.275,46
9:43:33.055,44
9:43:33.795,44
9:43:34.535,42
9:43:35.245,43
9:43:35.965,48
9:43:36.77,51
9:43:37.625,46
9:43:38.395,47
9:43:39.18,43
9:43:39.905,44
9:43:40.645,47
9:43:41.43,48
9:43:42.23,48
9:43:43.03,46
9:43:43.8,44
9:43:44.54,44
9:43:45.275,43
9:43:46.0,43
9:43:46.73,45
9:43:47.48,48
9:43:48.29,51
9:43:49.145,48
9:43:49.96,46
9:43:50.74,43
9:43:51.47,43
9:43:52.2,44
9:43:52.94,42
9:43:53.655,43
9:43:54.385,44
9:43:55.12,44
9:43:55.86,45
9:43:56.615,45
9:43:57.37,45
9:43:58.12,43
9:43:58.84,43
9:43:59.57,42
9:44:0.279999999999,42
9:44:0.985000000001,42
9:44:1.69,42
9:44:2.395,44
9:44:3.13,45
9:44:3.88,48
9:44:4.69,50
9:44:5.525,49
9:44:6.355,49
9:44:7.175,46
9:44:7.95,47
9:44:8.74,46
9:44:9.515,45
9:44:10.28,44
9:44:11.025,41
9:44:11.72,41
9:44:12.41,41
9:44:13.095,41
9:44:13.785,43
9:44:14.51,47
9:44:15.295,46
9:44:16.07,48
9:44:16.875,49
9:44:17.7,52
9:44:18.57,51
9:44:19.435,50
9:44:20.27,47
9:44:21.06,45
9:44:21.81,43
9:44:22.535,43
9:44:23.255,42
9:44:23.955,43
9:44:24.68,45
9:44:25.435,47
9:44:26.23,47
9:44:27.025,47
9:44:27.82,49
9:44:28.645,51
9:44:29.51,53
9:44:30.395,53
9:44:31.285,50
9:44:32.125,48
9:44:32.925,46
9:44:33.7,45
9:44:34.455,44
9:44:35.2,43
9:44:35.92,43
9:44:36.65,43
9:44:37.375,45
9:44:38.14,48
9:44:38.945,47
9:44:39.735,44
9:44:40.47,45
9:44:41.23,45
9:44:41.995,45
9:44:42.745,45
9:44:43.5,46
9:44:44.27,48
9:44:45.07,49
9:44:45.9,48
9:44:46.715,47
9:44:47.51,49
9:44:48.335,48
9:44:49.145,49
9:44:49.965,47
9:44:50.755,48
9:44:51.565,47
9:44:52.36,48
9:44:53.16,48
9:44:53.97,45
9:44:54.725,45
9:44:55.49,44
9:44:56.23,43
9:44:56.96,41
9:44:57.65,41
9:44:58.345,40
9:44:59.02,42
9:44:59.735,47
9:45:0.519999999997,52
9:45:1.4,54
9:45:2.31,52
9:45:3.19,52
9:45:4.065,52
9:45:4.935,52
9:45:5.805,48
9:45:6.615,45
9:45:7.38,46
9:45:8.155,45
9:45:8.915,45
9:45:9.665,47
9:45:10.45,47
9:45:11.245,48
9:45:12.055,49
9:45:12.88,50
9:45:13.725,49
9:45:14.55,48
9:45:15.365,45
9:45:16.13,45
9:45:16.88,44
9:45:17.62,42
9:45:18.335,44
9:45:19.08,45
9:45:19.835,49
9:45:20.665,50
9:45:21.505,50
9:45:22.34,47
9:45:23.135,45
9:45:23.89,42
9:45:24.59,41
9:45:25.285,41
9:45:25.97,41
9:45:26.655,42
9:45:27.365,44
9:45:28.105,44
9:45:28.845,45
9:45:29.595,49
9:45:30.42,50
9:45:31.265,47
9:45:32.06,47
9:45:32.85,45
9:45:33.6,45
9:45:34.365,46
9:45:35.145,46
9:45:35.92,45
9:45:36.67,45
9:45:37.43,46
9:45:38.205,47
9:45:39.0,47
9:45:39.795,46
9:45:40.57,47
9:45:41.365,46
9:45:42.14,45
9:45:42.905,47
9:45:43.695,47
9:45:44.49,49
9:45:45.315,50
9:45:46.15,46
9:45:46.925,46
9:45:47.705,43
9:45:48.43,42
9:45:49.135,42
9:45:49.84,44
9:45:50.58,43
9:45:51.31,46
9:45:52.09,49
9:45:52.92,48
9:45:53.72,46
9:45:54.49,44
9:45:55.235,42
9:45:55.95,42
9:45:56.66,41
9:45:57.345,40
9:45:58.02,40
9:45:58.7,39
9:45:59.355,41
9:46:0.0500000000029,42
9:46:0.75,42
9:46:1.465,43
9:46:2.185,46
9:46:2.96,45
9:46:3.71,46
9:46:4.48,44
9:46:5.225,44
9:46:5.96,44
9:46:6.695,44
9:46:7.43,46
9:46:8.205,48
9:46:9.015,46
9:46:9.79,45
9:46:10.545,43
9:46:11.27,43
9:46:12.0,44
9:46:12.735,44
9:46:13.48,44
9:46:14.22,45
9:46:14.97,46
9:46:15.74,44
9:46:16.485,47
9:46:17.275,47
9:46:18.065,46
9:46:18.84,47
9:46:19.625,46
9:46:20.395,48
9:46:21.21,48
9:46:22.025,51
9:46:22.88,51
9:46:23.735,49
9:46:24.555,49
9:46:25.375,48
9:46:26.175,47
9:46:26.96,47
9:46:27.75,45
9:46:28.5,47
9:46:29.285,48
9:46:30.09,47
9:46:30.885,45
9:46:31.645,45
9:46:32.395,46
9:46:33.175,46
9:46:33.945,47
9:46:34.74,50
9:46:35.575,50
9:46:36.415,51
9:46:37.27,47
9:46:38.055,47
9:46:38.845,45
9:46:39.595,44
9:46:40.335,46
9:46:41.11,44
9:46:41.85,43
9:46:42.58,44
9:46:43.325,44
9:46:44.065,44
9:46:44.8,44
9:46:45.545,43
9:46:46.275,44
9:46:47.02,40
9:46:47.7,43
9:46:48.425,44
9:46:49.16,46
9:46:49.94,48
9:46:50.745,45
9:46:51.505,46
9:46:52.275,43
9:46:53.0,42
9:46:53.7,39
9:46:54.365,39
9:46:55.03,38
9:46:55.675,39
9:46:56.335,46
9:46:57.11,51
9:46:57.96,55
9:46:58.885,56
9:46:59.83,51
9:47:0.68,49
9:47:1.5,48
9:47:2.31,45
9:47:3.07,49
9:47:3.9,49
9:47:4.725,47
9:47:5.515,46
9:47:6.29,45
9:47:7.04,45
9:47:7.8,43
