time, interval
1:37:6.82000017166137695312 ,42
1:37:7.53999996185302734375 ,43
1:37:8.23499965667724609375 ,43
1:37:8.97000026702880859375 ,43
1:37:9.68500041961669921875 ,43
1:37:10.42500019073486328125 ,43
1:37:11.14500045776367187500 ,43
1:37:11.85999965667724609375 ,43
1:37:12.59500026702880859375 ,43
1:37:13.32499980926513671875 ,43
1:37:14.05000019073486328125 ,43
1:37:14.78999996185302734375 ,42
1:37:15.51000022888183593750 ,42
1:37:16.22500038146972656250 ,42
1:37:16.94000053405761718750 ,42
1:37:17.64999961853027343750 ,42
1:37:18.35000038146972656250 ,48
1:37:19.06999969482421875000 ,47
1:37:19.80999946594238281250 ,45
1:37:20.57999992370605468750 ,44
1:37:21.38999938964843750000 ,44
1:37:22.19499969482421875000 ,43
1:37:22.97500038146972656250 ,46
1:37:23.76499938964843750000 ,41
1:37:24.52499961853027343750 ,41
1:37:25.25499916076660156250 ,43
1:37:26.00000000000000000000 ,41
1:37:26.72999954223632812500 ,41
1:37:27.42000007629394531250 ,41
1:37:28.10000038146972656250 ,45
1:37:28.79999923706054687500 ,42
1:37:29.50499916076660156250 ,45
1:37:30.34499931335449218750 ,45
1:37:31.17499923706054687500 ,43
1:37:31.99500083923339843750 ,42
1:37:32.75000000000000000000 ,42
1:37:33.49000167846679687500 ,44
1:37:34.25000000000000000000 ,41
1:37:34.97000122070312500000 ,41
1:37:35.66999816894531250000 ,41
1:37:36.36000061035156250000 ,41
1:37:37.04000091552734375000 ,40
1:37:37.72999954223632812500 ,41
1:37:38.40499877929687500000 ,41
1:37:39.09000015258789062500 ,41
1:37:39.77999877929687500000 ,41
1:37:40.47000122070312500000 ,41
1:37:41.15499877929687500000 ,41
1:37:41.86000061035156250000 ,46
1:37:42.52999877929687500000 ,46
1:37:43.22000122070312500000 ,47
1:37:43.95000076293945312500 ,48
1:37:44.70999908447265625000 ,49
1:37:45.47999954223632812500 ,49
1:37:46.26499938964843750000 ,49
1:37:47.06999969482421875000 ,48
1:37:47.87500000000000000000 ,49
1:37:48.70000076293945312500 ,49
1:37:49.52500152587890625000 ,49
1:37:50.36500167846679687500 ,48
1:37:51.19499969482421875000 ,48
1:37:52.00999832153320312500 ,48
1:37:52.81999969482421875000 ,48
1:37:53.61000061035156250000 ,47
1:37:54.43000030517578125000 ,47
1:37:55.22999954223632812500 ,46
1:37:56.04999923706054687500 ,46
1:37:56.88000106811523437500 ,43
1:37:57.68500137329101562500 ,43
1:37:58.47499847412109375000 ,43
1:37:59.25000000000000000000 ,43
1:37:59.99000167846679687500 ,43
1:38:0.71499997377395629883 ,43
1:38:1.42999994754791259766 ,54
1:38:2.18000006675720214844 ,54
1:38:3.00000000000000000000 ,54
1:38:3.91499996185302734375 ,54
1:38:4.84999990463256835938 ,47
1:38:5.73999977111816406250 ,47
1:38:6.59000015258789062500 ,47
1:38:7.44000005722045898438 ,47
1:38:8.27999973297119140625 ,47
1:38:9.06000041961669921875 ,46
1:38:9.84500026702880859375 ,47
1:38:10.59500026702880859375 ,49
1:38:11.39500045776367187500 ,49
1:38:12.22500038146972656250 ,49
1:38:13.06499958038330078125 ,50
1:38:13.86499977111816406250 ,50
1:38:14.71000003814697265625 ,50
1:38:15.55000019073486328125 ,50
1:38:16.40999984741210937500 ,47
1:38:17.24500083923339843750 ,47
1:38:18.07999992370605468750 ,47
1:38:18.92499923706054687500 ,47
1:38:19.74500083923339843750 ,47
1:38:20.54000091552734375000 ,47
1:38:21.32999992370605468750 ,49
1:38:22.13500022888183593750 ,49
1:38:22.97500038146972656250 ,49
1:38:23.80500030517578125000 ,49
1:38:24.62500000000000000000 ,50
1:38:25.45999908447265625000 ,50
1:38:26.30999946594238281250 ,49
1:38:27.13999938964843750000 ,49
1:38:27.94499969482421875000 ,49
1:38:28.77499961853027343750 ,49
1:38:29.62000083923339843750 ,49
1:38:30.44499969482421875000 ,49
1:38:31.25000000000000000000 ,49
1:38:32.08499908447265625000 ,49
1:38:32.93000030517578125000 ,49
1:38:33.75000000000000000000 ,49
1:38:34.54999923706054687500 ,50
1:38:35.38499832153320312500 ,50
1:38:36.22499847412109375000 ,50
1:38:37.06499862670898437500 ,50
1:38:37.90000152587890625000 ,51
1:38:38.76499938964843750000 ,51
1:38:39.64500045776367187500 ,49
1:38:40.47499847412109375000 ,49
1:38:41.29000091552734375000 ,50
1:38:42.12500000000000000000 ,50
1:38:42.97999954223632812500 ,49
1:38:43.82500076293945312500 ,49
1:38:44.63499832153320312500 ,49
1:38:45.46500015258789062500 ,49
1:38:46.28499984741210937500 ,49
1:38:47.11999893188476562500 ,47
1:38:47.90499877929687500000 ,47
1:38:48.69499969482421875000 ,47
1:38:49.47499847412109375000 ,50
1:38:50.32500076293945312500 ,50
1:38:51.15999984741210937500 ,50
1:38:52.01499938964843750000 ,50
1:38:52.87500000000000000000 ,49
1:38:53.74000167846679687500 ,49
1:38:54.56499862670898437500 ,49
1:38:55.41999816894531250000 ,49
1:38:56.25999832153320312500 ,49
1:38:57.09000015258789062500 ,49
1:38:57.89500045776367187500 ,49
1:38:58.72499847412109375000 ,49
1:38:59.56000137329101562500 ,48
1:39:0.36000001430511474609 ,48
1:39:1.17499995231628417969 ,45
1:39:2.00999999046325683594 ,45
1:39:2.85500001907348632812 ,45
1:39:3.60999989509582519531 ,45
1:39:4.38000011444091796875 ,45
1:39:5.15500020980834960938 ,45
1:39:5.93499994277954101562 ,45
1:39:6.69999980926513671875 ,45
1:39:7.44500017166137695312 ,47
1:39:8.19499969482421875000 ,45
1:39:8.95499992370605468750 ,47
1:39:9.72999954223632812500 ,47
1:39:10.52499961853027343750 ,47
1:39:11.31999969482421875000 ,47
1:39:12.13500022888183593750 ,44
1:39:12.93000030517578125000 ,44
1:39:13.70499992370605468750 ,44
1:39:14.43999958038330078125 ,44
1:39:15.18000030517578125000 ,48
1:39:15.93500041961669921875 ,48
1:39:16.70499992370605468750 ,48
1:39:17.50000000000000000000 ,48
1:39:18.30500030517578125000 ,48
1:39:19.13999938964843750000 ,51
1:39:19.95000076293945312500 ,51
1:39:20.78499984741210937500 ,50
1:39:21.65999984741210937500 ,50
1:39:22.58499908447265625000 ,50
1:39:23.50000000000000000000 ,50
1:39:24.35499954223632812500 ,50
1:39:25.20000076293945312500 ,50
1:39:26.03499984741210937500 ,51
1:39:26.87000083923339843750 ,49
1:39:27.70499992370605468750 ,49
1:39:28.52000045776367187500 ,49
1:39:29.36499977111816406250 ,49
1:39:30.21500015258789062500 ,49
1:39:31.06999969482421875000 ,49
1:39:31.87999916076660156250 ,49
1:39:32.70000076293945312500 ,49
1:39:33.52999877929687500000 ,49
1:39:34.38000106811523437500 ,48
1:39:35.19499969482421875000 ,48
1:39:36.00500106811523437500 ,50
1:39:36.83000183105468750000 ,50
1:39:37.65000152587890625000 ,50
1:39:38.45999908447265625000 ,50
1:39:39.27999877929687500000 ,50
1:39:40.11500167846679687500 ,50
1:39:40.97999954223632812500 ,45
1:39:41.79499816894531250000 ,45
1:39:42.56000137329101562500 ,45
1:39:43.32500076293945312500 ,46
1:39:44.09500122070312500000 ,46
1:39:44.88999938964843750000 ,44
1:39:45.63999938964843750000 ,44
1:39:46.36000061035156250000 ,44
1:39:47.10499954223632812500 ,44
1:39:47.84999847412109375000 ,44
1:39:48.58499908447265625000 ,48
1:39:49.34500122070312500000 ,48
1:39:50.13000106811523437500 ,48
1:39:50.94499969482421875000 ,48
1:39:51.76499938964843750000 ,48
1:39:52.54000091552734375000 ,46
1:39:53.34000015258789062500 ,48
1:39:54.11999893188476562500 ,49
1:39:54.93999862670898437500 ,49
1:39:55.77500152587890625000 ,46
1:39:56.60499954223632812500 ,46
1:39:57.39500045776367187500 ,46
1:39:58.15499877929687500000 ,45
1:39:58.92499923706054687500 ,46
1:39:59.67499923706054687500 ,48
1:40:0.49500000476837158203 ,48
1:40:1.36000001430511474609 ,48
1:40:2.22499990463256835938 ,48
1:40:3.07999992370605468750 ,48
1:40:3.89499998092651367188 ,48
1:40:4.71500015258789062500 ,48
1:40:5.51999998092651367188 ,48
1:40:6.33500003814697265625 ,48
1:40:7.15000009536743164062 ,48
1:40:7.93499994277954101562 ,50
1:40:8.77000045776367187500 ,50
1:40:9.60499954223632812500 ,50
1:40:10.46500015258789062500 ,48
1:40:11.28499984741210937500 ,47
1:40:12.11499977111816406250 ,46
1:40:12.91499996185302734375 ,47
1:40:13.71500015258789062500 ,47
1:40:14.50000000000000000000 ,47
1:40:15.26500034332275390625 ,47
1:40:16.04500007629394531250 ,47
1:40:16.85000038146972656250 ,47
1:40:17.63500022888183593750 ,47
1:40:18.43000030517578125000 ,48
1:40:19.22999954223632812500 ,48
1:40:20.03000068664550781250 ,48
1:40:20.84000015258789062500 ,48
1:40:21.62500000000000000000 ,48
1:40:22.43499946594238281250 ,48
1:40:23.25000000000000000000 ,48
1:40:24.07500076293945312500 ,48
1:40:24.86000061035156250000 ,48
1:40:25.65999984741210937500 ,48
1:40:26.47500038146972656250 ,48
1:40:27.30999946594238281250 ,47
1:40:28.12500000000000000000 ,47
1:40:28.92000007629394531250 ,47
1:40:29.72500038146972656250 ,47
1:40:30.53499984741210937500 ,47
1:40:31.32500076293945312500 ,47
1:40:32.11999893188476562500 ,47
1:40:32.91500091552734375000 ,47
1:40:33.71500015258789062500 ,47
1:40:34.50000000000000000000 ,47
1:40:35.29000091552734375000 ,47
1:40:36.09500122070312500000 ,47
1:40:36.90000152587890625000 ,47
1:40:37.69499969482421875000 ,47
1:40:38.47999954223632812500 ,47
1:40:39.28499984741210937500 ,46
1:40:40.08000183105468750000 ,46
1:40:40.86000061035156250000 ,46
1:40:41.61999893188476562500 ,47
1:40:42.40499877929687500000 ,47
1:40:43.19499969482421875000 ,47
1:40:44.00000000000000000000 ,48
1:40:44.77500152587890625000 ,47
1:40:45.58000183105468750000 ,48
1:40:46.37500000000000000000 ,47
1:40:47.20000076293945312500 ,46
1:40:47.97499847412109375000 ,46
1:40:48.76499938964843750000 ,46
1:40:49.55500030517578125000 ,46
1:40:50.34500122070312500000 ,46
1:40:51.11500167846679687500 ,46
1:40:51.88000106811523437500 ,50
1:40:52.66500091552734375000 ,50
1:40:53.47499847412109375000 ,50
1:40:54.31499862670898437500 ,50
1:40:55.13499832153320312500 ,50
1:40:55.97499847412109375000 ,50
1:40:56.81999969482421875000 ,50
1:40:57.66999816894531250000 ,46
1:40:58.45000076293945312500 ,46
1:40:59.22999954223632812500 ,46
1:40:59.99499893188476562500 ,45
1:41:0.76499998569488525391 ,46
1:41:1.50999999046325683594 ,47
1:41:2.27999997138977050781 ,46
1:41:3.05500006675720214844 ,47
1:41:3.84999990463256835938 ,47
1:41:4.65000009536743164062 ,48
1:41:5.42999982833862304688 ,48
1:41:6.25000000000000000000 ,45
1:41:7.06500005722045898438 ,48
1:41:7.89499998092651367188 ,45
1:41:8.68000030517578125000 ,44
1:41:9.46500015258789062500 ,44
1:41:10.22500038146972656250 ,44
1:41:10.97999954223632812500 ,44
1:41:11.71000003814697265625 ,47
1:41:12.44999980926513671875 ,44
1:41:13.19499969482421875000 ,47
1:41:13.96000003814697265625 ,45
1:41:14.75500011444091796875 ,45
1:41:15.52999973297119140625 ,45
1:41:16.32500076293945312500 ,45
1:41:17.11000061035156250000 ,45
1:41:17.89999961853027343750 ,45
1:41:18.65999984741210937500 ,45
1:41:19.40999984741210937500 ,45
1:41:20.18499946594238281250 ,46
1:41:20.94499969482421875000 ,46
1:41:21.73999977111816406250 ,46
1:41:22.55500030517578125000 ,46
1:41:23.40500068664550781250 ,46
1:41:24.25499916076660156250 ,45
1:41:25.03499984741210937500 ,43
1:41:25.80500030517578125000 ,43
1:41:26.57999992370605468750 ,42
1:41:27.35499954223632812500 ,42
1:41:28.11000061035156250000 ,41
1:41:28.84000015258789062500 ,41
1:41:29.54500007629394531250 ,41
1:41:30.25000000000000000000 ,41
1:41:30.93499946594238281250 ,41
1:41:31.61499977111816406250 ,48
1:41:32.32500076293945312500 ,54
1:41:33.05500030517578125000 ,56
1:41:33.81000137329101562500 ,54
1:41:34.61000061035156250000 ,48
1:41:35.42499923706054687500 ,51
1:41:36.32500076293945312500 ,51
1:41:37.27500152587890625000 ,51
1:41:38.22000122070312500000 ,50
1:41:39.13000106811523437500 ,49
1:41:39.99499893188476562500 ,48
1:41:40.84999847412109375000 ,48
1:41:41.68500137329101562500 ,48
1:41:42.51499938964843750000 ,48
1:41:43.31999969482421875000 ,48
1:41:44.11500167846679687500 ,50
1:41:44.93999862670898437500 ,50
1:41:45.78499984741210937500 ,50
1:41:46.65000152587890625000 ,48
1:41:47.47000122070312500000 ,46
1:41:48.29000091552734375000 ,46
1:41:49.09500122070312500000 ,45
1:41:49.90000152587890625000 ,47
1:41:50.66999816894531250000 ,47
1:41:51.44499969482421875000 ,47
1:41:52.18999862670898437500 ,43
1:41:52.95000076293945312500 ,43
1:41:53.75000000000000000000 ,43
1:41:54.54499816894531250000 ,42
1:41:55.33000183105468750000 ,42
1:41:56.06000137329101562500 ,42
1:41:56.78499984741210937500 ,42
1:41:57.49499893188476562500 ,42
1:41:58.20999908447265625000 ,48
1:41:58.93999862670898437500 ,51
1:41:59.70000076293945312500 ,45
1:42:0.46000000834465026855 ,49
1:42:1.25499999523162841797 ,46
1:42:2.06999993324279785156 ,46
1:42:2.93000006675720214844 ,46
1:42:3.78500008583068847656 ,45
1:42:4.59000015258789062500 ,48
1:42:5.40999984741210937500 ,45
1:42:6.18499994277954101562 ,45
1:42:6.96000003814697265625 ,45
1:42:7.71000003814697265625 ,45
1:42:8.46500015258789062500 ,45
1:42:9.22999954223632812500 ,50
1:42:10.01500034332275390625 ,50
1:42:10.85000038146972656250 ,50
1:42:11.69499969482421875000 ,50
1:42:12.53499984741210937500 ,48
1:42:13.39999961853027343750 ,48
1:42:14.26000022888183593750 ,48
1:42:15.09500026702880859375 ,48
1:42:15.90499973297119140625 ,48
1:42:16.71500015258789062500 ,49
1:42:17.53499984741210937500 ,49
1:42:18.37500000000000000000 ,49
1:42:19.19499969482421875000 ,49
1:42:20.03499984741210937500 ,49
1:42:20.85499954223632812500 ,49
1:42:21.68499946594238281250 ,49
1:42:22.51499938964843750000 ,49
1:42:23.33499908447265625000 ,48
1:42:24.16500091552734375000 ,48
1:42:24.99500083923339843750 ,48
1:42:25.82500076293945312500 ,48
1:42:26.61499977111816406250 ,48
1:42:27.42000007629394531250 ,48
1:42:28.23999977111816406250 ,46
1:42:29.05500030517578125000 ,46
1:42:29.85499954223632812500 ,46
1:42:30.61499977111816406250 ,50
1:42:31.39500045776367187500 ,46
1:42:32.16500091552734375000 ,48
1:42:32.95999908447265625000 ,47
1:42:33.74499893188476562500 ,48
1:42:34.56000137329101562500 ,47
1:42:35.40000152587890625000 ,47
1:42:36.24499893188476562500 ,47
1:42:37.04499816894531250000 ,45
1:42:37.86000061035156250000 ,44
1:42:38.65000152587890625000 ,44
1:42:39.43999862670898437500 ,44
1:42:40.18999862670898437500 ,44
1:42:40.93000030517578125000 ,44
1:42:41.67499923706054687500 ,45
1:42:42.43000030517578125000 ,45
1:42:43.18999862670898437500 ,45
1:42:43.95500183105468750000 ,49
1:42:44.74499893188476562500 ,45
1:42:45.56999969482421875000 ,49
1:42:46.38499832153320312500 ,45
1:42:47.22999954223632812500 ,45
1:42:48.05500030517578125000 ,45
1:42:48.87500000000000000000 ,45
1:42:49.63999938964843750000 ,45
1:42:50.40499877929687500000 ,45
1:42:51.13000106811523437500 ,43
1:42:51.88999938964843750000 ,45
1:42:52.65000152587890625000 ,43
1:42:53.43000030517578125000 ,43
1:42:54.20500183105468750000 ,43
1:42:54.95000076293945312500 ,44
1:42:55.70500183105468750000 ,43
1:42:56.43000030517578125000 ,43
1:42:57.15000152587890625000 ,45
1:42:57.88499832153320312500 ,45
1:42:58.63999938964843750000 ,45
1:42:59.39500045776367187500 ,45
1:43:0.13500000536441802979 ,46
1:43:0.90499997138977050781 ,46
1:43:1.66999995708465576172 ,46
1:43:2.45000004768371582031 ,46
1:43:3.23499989509582519531 ,45
1:43:4.00000000000000000000 ,45
1:43:4.74499988555908203125 ,51
1:43:5.50500011444091796875 ,45
1:43:6.26999998092651367188 ,48
1:43:7.07000017166137695312 ,47
1:43:7.85500001907348632812 ,47
1:43:8.65499973297119140625 ,47
1:43:9.47500038146972656250 ,46
1:43:10.32499980926513671875 ,46
1:43:11.18500041961669921875 ,46
1:43:11.99499988555908203125 ,46
1:43:12.78999996185302734375 ,46
1:43:13.57999992370605468750 ,46
1:43:14.35499954223632812500 ,46
1:43:15.13000011444091796875 ,46
1:43:15.89000034332275390625 ,47
1:43:16.68499946594238281250 ,47
1:43:17.46999931335449218750 ,47
1:43:18.28000068664550781250 ,48
1:43:19.07500076293945312500 ,48
1:43:19.87999916076660156250 ,48
1:43:20.69499969482421875000 ,48
1:43:21.50499916076660156250 ,48
1:43:22.32999992370605468750 ,48
1:43:23.11000061035156250000 ,47
1:43:23.90999984741210937500 ,48
1:43:24.69499969482421875000 ,47
1:43:25.49500083923339843750 ,48
1:43:26.27000045776367187500 ,48
1:43:27.06999969482421875000 ,48
1:43:27.87000083923339843750 ,48
1:43:28.69000053405761718750 ,48
1:43:29.50499916076660156250 ,48
1:43:30.30500030517578125000 ,49
1:43:31.13500022888183593750 ,49
1:43:31.97500038146972656250 ,46
1:43:32.77500152587890625000 ,46
1:43:33.54499816894531250000 ,46
1:43:34.32500076293945312500 ,46
1:43:35.09999847412109375000 ,46
1:43:35.90000152587890625000 ,46
1:43:36.66999816894531250000 ,46
1:43:37.44499969482421875000 ,46
1:43:38.22000122070312500000 ,48
1:43:39.02500152587890625000 ,48
1:43:39.86000061035156250000 ,47
1:43:40.65999984741210937500 ,47
1:43:41.46500015258789062500 ,47
1:43:42.27500152587890625000 ,47
1:43:43.09000015258789062500 ,47
1:43:43.88499832153320312500 ,47
1:43:44.66500091552734375000 ,47
1:43:45.45500183105468750000 ,47
1:43:46.24499893188476562500 ,47
1:43:47.03499984741210937500 ,47
1:43:47.81000137329101562500 ,48
1:43:48.61000061035156250000 ,48
1:43:49.41500091552734375000 ,48
1:43:50.23500061035156250000 ,48
1:43:51.02000045776367187500 ,47
1:43:51.83499908447265625000 ,48
1:43:52.63000106811523437500 ,47
1:43:53.45000076293945312500 ,45
1:43:54.23500061035156250000 ,44
1:43:55.01499938964843750000 ,44
1:43:55.80500030517578125000 ,44
1:43:56.59500122070312500000 ,44
1:43:57.37500000000000000000 ,44
1:43:58.13499832153320312500 ,44
1:43:58.87500000000000000000 ,44
1:43:59.60499954223632812500 ,43
1:44:0.39500001072883605957 ,43
1:44:1.14999997615814208984 ,42
1:44:1.88999998569488525391 ,42
1:44:2.63000011444091796875 ,47
1:44:3.35999989509582519531 ,43
1:44:4.09999990463256835938 ,48
1:44:4.82000017166137695312 ,51
1:44:5.51499986648559570312 ,41
1:44:6.22499990463256835938 ,51
1:44:6.91499996185302734375 ,51
1:44:7.61999988555908203125 ,51
1:44:8.41499996185302734375 ,51
1:44:9.21500015258789062500 ,51
1:44:10.07499980926513671875 ,51
1:44:10.94499969482421875000 ,46
1:44:11.79500007629394531250 ,46
1:44:12.61999988555908203125 ,46
1:44:13.41499996185302734375 ,46
1:44:14.20499992370605468750 ,46
1:44:14.97999954223632812500 ,46
1:44:15.75500011444091796875 ,47
1:44:16.55500030517578125000 ,47
1:44:17.39500045776367187500 ,47
1:44:18.23500061035156250000 ,47
1:44:19.07500076293945312500 ,47
1:44:19.88500022888183593750 ,47
1:44:20.67499923706054687500 ,48
1:44:21.45999908447265625000 ,49
1:44:22.25499916076660156250 ,49
1:44:23.03000068664550781250 ,49
1:44:23.81999969482421875000 ,49
1:44:24.63500022888183593750 ,49
1:44:25.46500015258789062500 ,49
1:44:26.30999946594238281250 ,47
1:44:27.12500000000000000000 ,47
1:44:27.93499946594238281250 ,47
1:44:28.71999931335449218750 ,47
1:44:29.51000022888183593750 ,47
1:44:30.29999923706054687500 ,47
1:44:31.07999992370605468750 ,47
1:44:31.87000083923339843750 ,47
1:44:32.66999816894531250000 ,44
1:44:33.45000076293945312500 ,43
1:44:34.21500015258789062500 ,42
1:44:34.96500015258789062500 ,42
1:44:35.70500183105468750000 ,42
1:44:36.42499923706054687500 ,42
1:44:37.13499832153320312500 ,42
1:44:37.83499908447265625000 ,53
1:44:38.56999969482421875000 ,53
1:44:39.36999893188476562500 ,53
1:44:40.25500106811523437500 ,53
1:44:41.15499877929687500000 ,50
1:44:42.04999923706054687500 ,48
1:44:42.93999862670898437500 ,46
1:44:43.79999923706054687500 ,46
1:44:44.63000106811523437500 ,49
1:44:45.47000122070312500000 ,46
1:44:46.27500152587890625000 ,46
1:44:47.04999923706054687500 ,46
1:44:47.83000183105468750000 ,46
1:44:48.61000061035156250000 ,46
1:44:49.39500045776367187500 ,47
1:44:50.15999984741210937500 ,49
1:44:50.96500015258789062500 ,49
1:44:51.79000091552734375000 ,49
1:44:52.63499832153320312500 ,48
1:44:53.45500183105468750000 ,48
1:44:54.26499938964843750000 ,46
1:44:55.06999969482421875000 ,44
1:44:55.87500000000000000000 ,43
1:44:56.64500045776367187500 ,43
1:44:57.38999938964843750000 ,44
